referral_id,referrer_donor_id,referred_donor_id,referral_date,source_type
0f7f771f-2dc9-46de-9aa3-a42bda0d8b80,78f11e9e-afc1-4a1c-9266-f3ee5e2d2933,55252131-49e7-4357-9859-fdf3ee86f7cd,2025-10-10T08:39:45.677521,link
70e0b5f7-3628-44ea-86d7-3ff6149555e6,f18742c4-db8b-4efa-8cf1-469e1d6e356a,cce41020-05d5-4452-bb45-35a4203cb747,2025-03-31T08:39:45.680872,event
1e7bc51e-5ced-4f82-b8e6-8e51a754bbbe,694986ab-fd3e-45bb-b093-7218d7c08813,c59d7218-625c-4008-b959-57665a433f6b,2025-07-22T08:39:45.680872,link
0e3c318f-2398-49f4-9697-b7414033b7f1,c32d3380-a6b3-416e-a283-8f7854443d50,eb0c7204-7de8-4be7-978b-0a0369ebf743,2025-07-18T08:39:45.680872,event
a8d755ef-48ef-406e-8bf6-1e2e2bddf8f1,019b7753-5b69-42be-9b68-9d11394df183,69db4a94-2f02-4689-999c-5300dacf8d61,2025-06-16T08:39:45.683355,link
beee6358-d59d-47d1-b96b-bc3f6f0051e4,a73e1650-f132-4afd-8386-236dd8820d46,304ea99a-2c46-4be8-a510-5f8138f65faf,2025-09-02T08:39:45.683355,event
83d3082d-7387-4c1c-ada2-5f860571dd36,2852573c-f4bc-4907-8202-b5be8a0ccedc,01170fce-33a9-44c3-8990-1891c89b08ab,2025-04-02T08:39:45.684783,event
f2dec909-0cae-49ef-95d8-afedd7b20947,6355eb46-7f5f-4e4c-bd98-505a14d9ff8a,afc6ed18-6abc-4072-bc63-809a716a1639,2025-10-08T08:39:45.684783,link
cbb9b7f5-f05f-411b-a5f6-30ba76c60319,71d0f278-a5ac-4d10-ad46-809ca9e48d3a,af14b345-3671-4898-801a-937e4abc77b8,2025-08-30T08:39:45.684783,manual
a08955b3-919b-4440-a6d7-ebb7a2e68f36,b1a1a1ed-10ca-4907-93a8-9f43a5d89ed0,78e30c1f-3001-4a92-afff-6d2f029829e0,2025-03-11T08:39:45.684783,link
a124a6f1-a46f-4d44-b1b4-353ba0229e14,fad2d7d8-6105-4b5b-85f2-41de6653d39f,04346619-f18e-42eb-9374-d60fc94bf18d,2025-05-08T08:39:45.684783,event
d0396278-4785-4939-958f-ebee3a64ea1b,8d65c830-d49b-4775-9e0c-8d5a147d319d,f90667aa-0466-4777-ace5-28970ae29ab0,2025-10-11T08:39:45.684783,event
ad7fee20-23b6-40ea-822a-568a87ffeefa,f0efc164-22cc-4aa3-a456-9fa10d70011e,b628f240-343f-4e34-9325-ec2a8f356a05,2025-11-28T08:39:45.684783,manual
f7f128be-9f9a-438d-b6d0-1dc6a8812817,81ceeebb-77ef-4f6e-a9a3-957bbbd463d6,b6a78550-3642-49e9-828f-74f86c8fa6d1,2025-10-07T08:39:45.691161,link
c5c4259f-da02-489d-889f-fa592871cbe9,923bd22b-12f5-4630-ab02-29c386695647,e57c544a-160a-4db0-9ef7-8c409f45d525,2025-01-24T08:39:45.692202,link
ada9ed92-0fde-403e-bef1-2e3e9450799a,c23e3d8d-7db3-4cc1-a4da-87a87209c30f,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,2025-04-26T08:39:45.692744,event
5a5a4f43-af20-4276-a87d-572a671a348e,cbb2c2e8-a23d-4c73-92d9-f4f8d2bd2319,14651697-8629-4439-a39f-3782ebe4a17f,2025-05-12T08:39:45.692744,event
1bacd68a-5a5c-4067-a5d5-ba05665406d6,fd3e0ae4-9422-4be7-bef6-4f17e68dccb6,7ec1068d-cae3-42ef-9fb2-f48291f7eab0,2025-03-05T08:39:45.692744,event
4b3ca7fc-6013-44b2-b37c-6e21bc7efd2c,f052624c-43e0-4088-b84d-a3b7ec01dc54,67260a9b-4a15-4dfb-9c52-c8882df6c63e,2025-03-04T08:39:45.692744,link
01c75098-d7b1-4808-beb2-84c84dda004f,38e7717f-b462-4b58-992c-79b4f8e78b1b,bff02dfe-5389-4330-bc47-5871bd618812,2025-04-29T08:39:45.692744,link
ef2fb8e3-cbc8-4eb5-a674-c51baa007e37,a49f3d1d-a2cc-4d6e-9841-297a7c36781d,8107af39-d3ec-482d-bc27-bbcac070e249,2025-05-24T08:39:45.692744,link
fcaf4d6d-5cf6-4d95-860d-67731ff77e01,25619f61-84e1-4542-a3b2-038b6431a49b,e068b776-b700-4080-986d-1f25efed62c8,2025-05-06T08:39:45.692744,manual
0c07df70-3f55-4e97-8fd9-bdd9a78c44c5,e27841c1-9aca-40ac-a1bd-6510b0a1e7dd,2b4d1634-1bb7-4d56-981b-16b714732f0c,2025-10-08T08:39:45.692744,manual
a37a14bf-d9ee-4f93-9633-7a4d5bf8472b,650ae2fa-1154-4dfd-93b6-322fc8dc0aaa,f7a71c46-6add-433c-b9a3-990b75f54cb3,2025-04-27T08:39:45.692744,event
76529262-e59a-44c5-a00d-a37e79dffe27,61965c1a-c8c8-4f22-a1a5-7f09019c8779,179a078c-de8f-423b-b2c5-127c5ddfaa57,2025-10-20T08:39:45.700041,event
10051276-aa99-4c29-a861-90bd6149cfe2,996c3bf5-0985-4cf2-a122-a2cddc621774,015c2ed2-b249-4da9-bb78-c24bc01bfda8,2025-02-02T08:39:45.701072,event
1d9e8ad0-ab07-430c-9d4c-ad200e2a0f9d,07ba2820-2d0b-411c-9bc8-b02a8f3cbbf5,ef5ad8f8-1eca-4386-8c17-2cd29d8dacb8,2025-01-07T08:39:45.702315,event
c803a0c4-9a11-45b1-b340-ff165c1eef8c,405975b3-353c-48f0-aa5e-78c05664b514,afaaa1d1-77dc-4602-bdc2-95c2671ede81,2025-07-24T08:39:45.702315,manual
be05af61-30c5-4f2f-84d9-6341866a1c13,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,c1b60a82-1a32-4da6-8139-86da295427ec,2025-09-28T08:39:45.702315,link
7146d8ff-45c9-4aac-bbb5-bb029f10cb28,96673557-d4cc-472d-8dfe-66152db70cac,c4c2dd39-8e09-422d-b376-addf54c392bb,2025-09-10T08:39:45.702315,event
298f8b99-bd7a-4ea4-ba84-e20a493748a0,3081ad3e-b963-4253-ac1f-42a0822036cf,d9dfb3df-3b72-4db5-bd87-c589c08f674f,2025-02-14T08:39:45.702315,link
c3f6d805-22f4-4587-8236-fa690a261c9f,2f5ce024-d518-466a-9b3a-f0b373c6f23c,e58267b4-95c5-4914-9b71-fb3749f8ad75,2025-04-13T08:39:45.702315,manual
03cb51a5-4739-46d0-88c9-a065a2565a49,816d11d7-1a47-4037-a48d-f625d931e058,0496be7b-16fc-4c98-b744-4158eab6da46,2025-11-02T08:39:45.702315,link
a904ed07-dd5d-4107-9e69-eb2b81a8d662,10e1ef02-03fe-4e56-b660-62229ce21722,18982ba5-26b5-4a7b-a589-18d90a80c9b6,2025-01-06T08:39:45.702315,manual
b8eba5f3-1e21-48a7-a9d8-aa7086456714,63b1ff75-692f-4101-af16-96c02d92a449,753dd4eb-cd0e-48eb-9ab1-9694f36d1fe1,2025-10-28T08:39:45.708536,link
fec58075-5fa0-4fd1-b6bc-72ecdfa0d343,899e8b18-1f43-4ac1-98c5-93932d92f53f,3da61d27-cea9-4a4c-9c46-ba96abaa926e,2025-09-29T08:39:45.708536,event
df7e6aa0-e445-41f7-a729-5a69b2babd66,e09a13af-7fc5-4fa5-8524-f978fdc22f1a,6600e210-ea7b-4568-b135-4ccb8403d3ac,2025-08-23T08:39:45.708536,link
7acecd8b-080e-4f29-9e21-734d7e6e9023,5422a619-8c00-48c8-a635-df3fbe100373,f0efc164-22cc-4aa3-a456-9fa10d70011e,2025-04-30T08:39:45.711085,manual
5bd592ee-2009-4213-be5e-4317224e9ebd,ca29c124-866f-4f09-b5f9-03885f5babb9,79d37ebf-dfe7-43a1-96ab-fb99154550c7,2025-04-17T08:39:45.712271,link
c5d0f67b-ef07-4042-b67a-dc05d12f5bda,4b4f894c-905d-41e7-878b-1a9e84237dc9,fad2d7d8-6105-4b5b-85f2-41de6653d39f,2025-07-22T08:39:45.712811,link
39f1317c-0c6f-4efa-8672-675b1c966e79,e50c537a-a003-451b-ab4d-ca47db4efc55,824fc3ba-f6dc-430b-82d2-c92eef22bccb,2025-04-26T08:39:45.712811,event
4521d1fa-c8ab-4a6d-bc7f-2da322db9569,3da61d27-cea9-4a4c-9c46-ba96abaa926e,62372212-29f8-4612-adcf-69c1cb51644d,2024-12-06T08:39:45.712811,manual
2e9e7b54-11d9-4c74-8066-6182929c8035,652c3e1b-0b12-4469-a5ac-5b123617766e,308b4326-3f39-4acd-9ab7-9ec06ee2906f,2025-05-07T08:39:45.712811,manual
b2cfb25c-b224-4b8c-b028-451e59f24408,8343fb23-b137-4f10-8431-f112916914b2,ef5e4699-7dcb-479e-8c2d-2de5d8cfecb5,2025-10-19T08:39:45.712811,manual
2ab54203-0f71-4893-bf55-5b0a4bba817e,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,bfc7f96a-0536-4a55-a800-ef0234e2bf4c,2025-06-04T08:39:45.716832,link
e57bd169-43c8-4c93-962a-696a2ce86a62,ce2087b2-3929-4186-aa1a-d382ea512fae,6dadfd7b-0ff1-4d47-8750-17b4fbcbbc87,2025-04-13T08:39:45.716832,link
f2b0a8c5-04d7-40aa-ad3c-06089aa674a9,a33a4941-cb8c-4b0c-93ee-08ed95ce6693,450d44bc-f85c-49e9-8dbe-b45cc228af5e,2025-08-26T08:39:45.717990,manual
075b297d-02c5-4aeb-9717-2efd3056edd5,f4a7f28c-f1b0-4b43-87e2-8cf02360c838,e13680fd-0548-4a90-bc2f-506ec5ae7c18,2025-04-13T08:39:45.717990,manual
9501889a-f8f3-4439-8c4f-a32b3494060e,5f8a6ea4-f0a2-4b98-bbbc-3503bb1d120f,d83f274b-b3d3-4ccf-a0e2-d73e92fe06e7,2025-06-12T08:39:45.719577,link
4ae4a978-7163-417e-8944-c68ee94a614e,420ad0de-9c2c-4697-b698-c5d3399eb306,871dba56-c9f0-49e0-a996-e23908c168ce,2025-11-17T08:39:45.719577,manual
43e2d5b0-e1be-478f-9087-28d3aca9a697,99c43c15-49d9-43d9-ac73-06b949567b10,ed00ad05-a679-4a2e-8e56-44a1a01b9363,2025-05-27T08:39:45.721124,link
f0442e9d-7708-47f1-8c5d-8b2a09829b7d,a367cb43-42f5-4655-995f-681bb6eb55e9,8e477cf9-508b-4b37-ad9f-dbd5a590edb8,2025-02-19T08:39:45.721124,manual
fc92d233-88c8-4f9e-b6bb-445cb688eab8,46a36e9c-4f76-4c52-85a9-b78e1704eeee,53b6b352-d2e3-4cde-b142-d3289bb71949,2025-10-16T08:39:45.721124,event
a4b0c963-c301-409f-863d-dffd10c00a79,cdcfab01-aab3-4c54-a130-019575e98add,fc96e975-d058-4613-9b38-b9b36cad8b80,2025-07-19T08:39:45.721124,manual
60345510-d399-4daa-90b8-96515cadc323,656db031-4b53-4d6c-ab60-a008ad0e1b33,864df466-8d4a-47ff-a494-328e4138f200,2025-08-14T08:39:45.721124,manual
2c6b59e7-4458-4eae-842d-27882bc2c9ff,cbb2c2e8-a23d-4c73-92d9-f4f8d2bd2319,af14b345-3671-4898-801a-937e4abc77b8,2025-02-17T08:39:45.724940,event
7b93c1d7-5c37-4527-bf44-5df5a047a164,fd3e0ae4-9422-4be7-bef6-4f17e68dccb6,ae500cd5-1cd6-4bb8-b33f-83aa2a837ca1,2025-07-25T08:39:45.724940,manual
cafa3fc5-6fda-4052-862c-0709bcd635f3,c5c1f02c-e225-4743-9687-5711d1000211,afdc65e6-8168-47bf-a7a6-1d52b55574c3,2025-04-13T08:39:45.724940,link
c70b3853-e377-49d3-8745-dac97787f328,17e03002-2a14-49ef-8595-68c8a02b0250,a1324167-56ea-41a4-9a19-053bdb057d12,2025-02-20T08:39:45.724940,link
ace520c5-22c7-4cda-82b2-b969fc5762e6,fd3e0ae4-9422-4be7-bef6-4f17e68dccb6,4d748b14-f240-48ca-a05a-50c9e4ff0d62,2025-08-06T08:39:45.724940,event
