donor_id,similarity_score,matched_at,source_cluster,model_version
2728c27d-cbf1-44ca-bf92-b64c1d18f4fa,0.9999997713479342,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
f20cb430-3f58-4a77-9a60-a01433f4ebd9,0.9999997708734828,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
a3d97332-f6ca-4aa1-a023-118bb35e74ff,0.9999997707183979,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
f4857e78-ad41-427f-ac62-e03e90988960,0.9999997705882773,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
4dcb45f5-74e1-4500-8278-c24eabb9bffe,0.9999997703111358,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ecd9df79-22a9-416c-a3b7-5a207ccb2e4f,0.9999997698335423,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ba58a0ff-6ef8-4870-8695-cfe007894213,0.9999997694986084,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2852573c-f4bc-4907-8202-b5be8a0ccedc,0.9999997687892378,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
424dc1e0-1974-4a40-a055-6b375ee686bb,0.999999768305316,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6522c11f-1206-4ee3-827e-1e0484aa132c,0.9999997680848923,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
265670dd-1041-4fdf-baa6-ed98ae563536,0.9999997679814127,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
1b034431-e502-4c31-ba6a-1df051e09b3c,0.9999997677180512,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0b113918-d94f-40ee-b572-3b18a96579ce,0.999999767637436,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
a11df6fd-7804-4c93-a133-245c99cacdf2,0.9999997676128735,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2c9141a5-059e-4c4a-9e45-16fcb8dd75f2,0.9999997676059704,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
7ec1068d-cae3-42ef-9fb2-f48291f7eab0,0.9999997671079109,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
8fa7df59-5f98-4cb4-8552-5f7ec3c70f13,0.9999997667267042,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
c469624a-637b-410f-b10e-629a7022cd1a,0.99999976662437,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6f1fc422-e7fa-48c5-a643-3bf16adb6756,0.9999997663354606,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
45765bdc-d12d-4a45-a2aa-f58644fd215e,0.9999997659827973,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e4ec6c8c-22bd-4b84-acf0-91723b9a3ba2,0.9999997656523073,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0c050158-6ab8-4a27-8793-e4e35c6dfe1c,0.9999997652832062,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
c70a5850-749e-4aec-81b3-b3ecbfb9e920,0.9999997652618932,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
93a0a9ef-70d6-43b8-bd43-15d1e06ab8ae,0.9999997650943525,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
c672efb2-4938-40f7-8a3d-4e3c57da2858,0.9999997649081868,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
23b0d32b-f83d-474b-8315-2f9935e246df,0.9999997647505587,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2a2b1a6e-c6f0-4894-b105-25387cf2aa8e,0.9999997644741909,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
59a9c9c0-9076-46c5-ab43-ccd5c3c03cf9,0.9999997643778098,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
d208a03f-b78c-495c-a604-35cc3068cc53,0.9999997640446933,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
532c2a8c-0662-447a-b806-10b30503a241,0.9999997639138366,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3be3383b-990e-4677-bfa5-dab91f017c7a,0.9999997637683782,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
78d4e9ff-bd52-4c83-bc8d-fdc6c9136e39,0.9999997637102374,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
71a195b8-952b-4668-aec2-b25046f88a55,0.999999761646453,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0859aa9f-b527-4dda-ab22-2b9f935444e5,0.999999761258927,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
1cefe0d9-ca0e-4a94-8a43-d6c097b1ee8b,0.9999997612214816,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
5a3a608c-ef16-4de8-9db5-ecbcd7378b82,0.9999997603954092,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
565628d3-5892-4f3e-bcd3-61600d3181e9,0.999999759224326,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
4e2a50dd-c749-43be-b1a4-975c0338074d,0.9999997591860023,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
7db846e1-dc74-42a8-939f-659f03572ef9,0.9999997590662951,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0f3d3a3c-32e4-418f-a401-f27ca3a29698,0.9999997590033474,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
99ce1385-6ae1-4acc-ad15-354ff8a5d6f7,0.9999997573059876,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
aee8cfca-87db-46d2-b391-e43201444ce6,0.9999997558633313,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
26dbbfe8-00e7-41af-9db5-cba2a706e547,0.9999997552803817,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
8bb50e64-319d-4ba4-a083-1ab8ab321e1a,0.9999997527057725,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
d366719b-120d-4a9b-8bd9-9f95a8bace87,0.9999997522469006,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
23f1dcc0-84bc-4d72-b5aa-ae44b79ae9c8,0.9999997514531177,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2250c4e5-bce0-49b0-b9cf-f4c86cb57e6b,0.999999750852053,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
4ae0b32a-ee33-4e37-af5a-01f82dae9907,0.9999997508507147,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
9eee1da5-4797-4384-8af0-6968d001e995,0.9999997462352787,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,0.9999997441473929,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
450e5816-4a0c-49b2-a8d5-ffeabe1ac073,0.9999997429575335,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
65885ed0-ea50-4ad4-95e6-3240fd6625e6,0.9999997426983865,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6b5560e1-2177-4e31-907d-94f9a9b9a4e2,0.9999997414730739,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
214b2e5b-3cbb-48ce-bcdf-cc3e556ae671,0.9999997412234519,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e6fb5a7b-29d1-4c42-9116-9d7e3903ff1a,0.9999997399078482,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
cec3e791-da31-4a9e-9247-9ce26f557c38,0.9999997392821335,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e358257b-4c64-4189-978a-867e6df10a9b,0.9999997290712137,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
c7801749-d138-40e7-8599-d921fb78655e,0.999999728549022,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
cc99978a-329c-4a17-bb42-7ec97b74a9cb,0.999999725103086,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
1df81b8d-32ee-4c9c-9120-2c842688ff43,0.9999997225020538,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
59bd81b3-8686-4d08-8c1f-0b6dd461c20b,0.9999997212303537,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
bb312740-7110-4a53-a9db-1627e7ae05a7,0.9999997102025705,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
756e8866-cb0a-44a8-81bc-f9ed445d29f2,0.9999997070328915,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
88fe6610-12d2-48df-9172-0a27972789b0,0.9999997057663541,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3adf7f85-695e-4ad1-ad9f-d4189829e16f,0.9999997023536372,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ff178aeb-2b27-48a2-8702-26bfb37f008e,0.9999996913444454,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
405975b3-353c-48f0-aa5e-78c05664b514,0.999999560924726,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
bca47744-49a0-4af6-b27f-ab81366ff1dc,0.9999991766603303,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
77d08491-a608-4a20-b1a5-41170b28e51b,0.9999991749928971,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
656db031-4b53-4d6c-ab60-a008ad0e1b33,0.9999991748078286,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2f682037-a568-495a-b7a1-1ea3412c62f5,0.999999174176933,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0b2d4489-0c42-4a0c-8861-a46c9a6a0555,0.9999991741682449,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
76d05281-0f52-4027-829f-74dfe9ddd5d8,0.9999991737849903,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3b7e1004-06b8-4423-88ba-a8c4341f5524,0.9999991737813142,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,0.999999173155574,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,0.999999172875521,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
c4495c78-e487-465d-aa86-f3e6036910e3,0.9999991728733456,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
fd103237-eee6-47e2-af79-0220cfbf6c4b,0.9999991728015222,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2fe36831-ee59-43c7-a4ff-b947a9131830,0.9999991724574515,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
05620726-05e5-446e-b6f7-2ab3ba04c8af,0.999999172281253,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e916d909-40f6-403d-bc9c-d4f9b8443f54,0.9999991722425701,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
74dc02ef-56ca-4a05-a5a8-e5477bef7392,0.9999991722218309,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
764c8faf-fd21-438e-91e4-a991a5f166a7,0.9999991722009565,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
af561ef8-6e56-44b8-a0f2-06ddfdd5b406,0.999999172196699,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3b5b26a3-da2f-4d97-8d86-0a05da881084,0.9999991721034415,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
0178e78b-ca2b-4c1d-8478-c54d654da361,0.9999991720257727,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
22ae8943-4349-430d-9787-ca7ce2f117d5,0.9999991717817733,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
1689a59c-95b3-457e-90d1-b5c3e196a11b,0.9999991717695532,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
d806f6cd-c337-4326-9370-4ba1d064a6d0,0.9999991712937504,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
a9e78d99-7593-41db-bde5-35ec8df458a0,0.9999991712133813,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
7f077b11-b852-4830-9953-316816dfd2c5,0.9999991710651025,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
bfc7f96a-0536-4a55-a800-ef0234e2bf4c,0.9999991710348485,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
f9393eab-3e53-4fdb-b583-37524b0c6004,0.9999991706934463,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
d5394ff9-076d-4f74-8a42-0755e2c4b0eb,0.9999991702192222,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ef4a5283-c71a-4937-9056-65c6cca2d956,0.9999991701848272,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6b020e8b-32f2-4b15-bb37-f7890ff19204,0.9999991698807846,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6a0680e3-a6e3-4b17-a2ef-201959e1d4ef,0.9999991697474526,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3988e327-1472-419a-b79a-2a712e2bbc66,0.999999169677798,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
abcbb48f-b8a3-426f-8c5f-76efbc3829c0,0.9999991693844098,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3292cb01-0f37-45fa-87c5-c4077a323754,0.9999991691572192,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e58910f5-4b38-475b-b689-ae7b3bab459f,0.9999991688445999,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2d9a78c4-6526-4d43-b065-62614cdd999f,0.9999991682734456,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6015006c-88b1-437c-aad8-984340ececa5,0.9999991681615531,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
4cc3bbbd-d1b7-4fe2-9271-e5e4aaa76f55,0.9999991680892709,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
51bc23c5-e2f2-45ee-8541-33023c9c6b93,0.9999991680443705,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ede7e57a-a435-4906-8881-4003c2270200,0.9999991679142121,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
afdaa779-7acf-4ab2-9f70-9acaab767b1a,0.9999991678897526,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
450d44bc-f85c-49e9-8dbe-b45cc228af5e,0.9999991678742809,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
86ecc685-b5e5-4708-8b41-717a89ee32f7,0.9999991677817408,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
232eef46-7ac8-47bb-b24f-3e80b561c336,0.9999991677330513,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
83001ffc-8384-426a-bbd0-0a70d63e2bba,0.9999991674458065,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2e9b35a5-a02d-4149-aefc-0f8341536a57,0.9999991672142374,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ca0b39d8-bd83-41a0-bf9c-c83600f25c04,0.9999991672064302,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
3a9f0539-da30-4630-8247-b158b442c57f,0.9999991667999663,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
ced3c56d-d218-4429-a50f-3cb41af028d6,0.9999991667350787,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
26105b7f-5bec-480c-b842-12253e528c3f,0.9999991664944704,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
de451338-83d6-4ac6-ba42-c64c69efe4c9,0.9999991663361922,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
d9e81833-81b5-4147-8495-d0c579e6ea1c,0.9999991659346207,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,0.9999991658985069,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
11395d9d-ccf8-4f27-86c3-460e7db0e446,0.9999991653401635,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
e197d2ce-b409-4f7d-a30b-ac64189c5e5e,0.9999991649023321,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
724b0662-be32-4adf-b63e-6d0a69fa3e3b,0.9999991643238257,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
2bdf7d6d-dee1-4e06-b23c-e3f75fee32f5,0.9999991643215417,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
a3e86fef-69e6-498b-b035-2ba04d12537e,0.9999991639603248,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
6329aed8-1ab9-4f1b-bc8c-a1659190fe6d,0.999999163616201,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
f598296f-5282-4087-bc59-9858ea4452f8,0.999999162469217,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
403bef93-c3fc-4e95-b39e-96bac13fb948,0.9999991618175887,2025-09-24T15:10:58.593065Z,3,v1-metrics-only
