influencer_id,pagerank_score,betweenness_score,total_score
211c5f89-4b95-4b07-8f1b-1abfffbe992d,0.0013878481720836862,0.0,0.0009714937204585803
a91c7a41-981c-4ee3-ac0f-45a5e6740ed1,0.0015938374526044006,0.0,0.0011156862168230804
78e7527f-d85a-4433-87e1-59448d3f1c44,0.0011771312687313483,0.0,0.0008239918881119437
656db031-4b53-4d6c-ab60-a008ad0e1b33,0.0015107663657058829,0.0,0.0010575364559941179
661affd1-8a31-40e0-af92-24e9ea75dbd3,0.0015524707528276997,0.0,0.0010867295269793896
68ece8ca-4d44-462c-ad1e-489b9b983d08,0.0018265281539139246,0.0,0.001278569707739747
29f0b517-7c10-4698-87ad-1881dc20ea1a,0.0014899141721449744,2.2511266889077984e-06,0.0010436152585081542
a92ecca8-4b68-486a-8c7a-00003753544f,0.0024433879960276818,0.0,0.001710371597219377
733893d4-6668-4b7b-8b53-915f3d577ead,0.0011771312687313483,0.0,0.0008239918881119437
7c1ebb0e-d020-4d85-af43-df1016ef525a,0.002178036559654952,0.0,0.0015246255917584664
e197d2ce-b409-4f7d-a30b-ac64189c5e5e,0.0014491944874543393,4.502253377815597e-06,0.001015786817231382
6b20b125-d886-4680-876b-34ade4a2786b,0.0024102084458950622,0.0,0.0016871459121265435
51536b25-5a6d-4c09-8cba-3f6b43c4c9aa,0.0017480425346239543,0.0,0.001223629774236768
5a6af3e9-c8bf-4b65-b599-3b3f4e2791e8,0.0018194064428605301,0.0,0.001273584510002371
805c1ee8-d582-4aff-af64-35e837af444d,0.0011771312687313483,0.0,0.0008239918881119437
ded02442-a6b2-4184-9e7d-e1629abca6e1,0.0014849096456903566,0.0,0.0010394367519832495
0b309f63-fa38-40af-a7df-3c4200a4aaa7,0.0016575658083746781,0.0,0.0011602960658622745
85b7760a-80b1-413d-a55b-54425c9a47e1,0.0014573847501899576,0.0,0.0010201693251329703
d7b397d3-c204-401d-bd28-fd4aa9d0a445,0.0014173485385530133,0.0,0.0009921439769871093
2b4d1634-1bb7-4d56-981b-16b714732f0c,0.0011771312687313483,0.0,0.0008239918881119437
de451338-83d6-4ac6-ba42-c64c69efe4c9,0.0013439488172186157,0.0,0.0009407641720530309
4d887c2a-ad0c-4840-8cb4-51e7fb1c0dbc,0.0016219780646973946,0.0,0.001135384645288176
69828d9a-23e8-42d7-9a07-91a38504aa02,0.001797350359260932,0.0,0.0012581452514826524
e57c544a-160a-4db0-9ef7-8c409f45d525,0.0011771312687313483,0.0,0.0008239918881119437
337f8e89-9e2f-4e33-913e-c7dfd29a83af,0.0016150273335104252,0.0,0.0011305191334572975
38c71011-204f-4da3-999e-956ea8791977,0.0020162522992685935,0.0,0.0014113766094880154
f4857e78-ad41-427f-ac62-e03e90988960,0.0011771312687313483,0.0,0.0008239918881119437
6c1b7af1-d7c8-480e-9e0d-7a7c4e37c62e,0.0016878464103027321,0.0,0.0011814924872119124
d0a73205-fd69-4997-8000-3e901219b4f2,0.0016150273335104252,1.1255633444538993e-05,0.0011338958234906591
05620726-05e5-446e-b6f7-2ab3ba04c8af,0.0015524707528276997,0.0,0.0010867295269793896
20cca08e-6c35-4eb8-a7e5-913a7219df31,0.0011771312687313483,0.0,0.0008239918881119437
9c902b10-3893-42ae-89b4-da4bc5d96a6e,0.001498850826528221,4.502253377815597e-06,0.0010505462545830993
30f6c0e7-913b-4e0f-9330-408e30e46a0f,0.001498850826528221,4.502253377815597e-06,0.0010505462545830993
82da3585-1817-4a13-a54d-fe4f471f2a49,0.001284371121330306,0.0,0.0008990597849312141
a579a105-a7af-4d8f-8df0-e41e2e49a8b1,0.0014273575914622494,0.0,0.0009991503140235746
fea77886-b50b-438e-b24a-8be62172d203,0.0011771312687313483,0.0,0.0008239918881119437
3af8f95e-ad1c-48a3-ae06-29c7e56ed572,0.0013161458924707376,0.0,0.0009213021247295162
d89e5cae-9e68-4e8b-b7f9-a41f5c4b9531,0.0013995546667143713,0.0,0.0009796882667000599
17fcb4d5-de08-45fa-89ce-306ea8a52b47,0.0014273575914622494,0.0,0.0009991503140235746
ba7dc998-391b-42ef-87e8-e7baa4aaa22a,0.0013717517419664935,0.0,0.0009602262193765454
2e9aba02-cb84-46f1-96fe-13d75bbc9f25,0.0013717517419664935,0.0,0.0009602262193765454
5842e994-9a95-4b66-94e1-02fac0214bfa,0.0011771312687313483,0.0,0.0008239918881119437
f167f4bb-71bc-49bf-9a92-5c6becf67f52,0.0015235984848202882,0.0,0.0010665189393742017
d9141ff3-1ba0-400e-b91a-0db20e82620e,0.0015235984848202882,0.0,0.0010665189393742017
99c43c15-49d9-43d9-ac73-06b949567b10,0.0014851021274770726,0.0,0.0010395714892339506
6e0a2da3-f49c-4be0-ab34-5320a3cc74b1,0.0011771312687313483,0.0,0.0008239918881119437
4445dd3e-ced6-4cd1-847c-0e0e75ac3258,0.002178036559654952,0.0,0.0015246255917584664
5c189619-0b00-4ad8-babf-febae683b101,0.003027161156047687,0.0,0.002119012809233381
8e477cf9-508b-4b37-ad9f-dbd5a590edb8,0.0011771312687313483,0.0,0.0008239918881119437
d298b3f8-7634-4682-a538-6c70013e1248,0.0016775839141931503,0.0,0.0011743087399352051
e58267b4-95c5-4914-9b71-fb3749f8ad75,0.0016775839141931503,0.0,0.0011743087399352051
55127d3c-0e51-4a93-aabc-6efe62d285d8,0.001393543223525641,6.753380066723395e-06,0.0009775062704879657
d64fdfe8-4c8a-47eb-9c94-c78593abe450,0.001554017568175091,0.0,0.0010878122977225637
17efca01-b251-4116-af78-e8b0f105c5d6,0.0028335926461392135,0.0,0.0019835148522974492
57b62f77-e1e4-47d5-b41e-bf776ff8b59c,0.0011771312687313483,0.0,0.0008239918881119437
3d499e2f-dbdb-4a38-baf2-5d911d0adb2a,0.0014354294083245365,0.0,0.0010048005858271755
f709a7dc-bcba-4745-9d4f-e22245837843,0.002268440908512568,0.0,0.0015879086359587976
1ddf3108-4cbb-47d6-bd6c-eba7931a856d,0.001574074733253233,0.0,0.001101852313277263
91ea5d72-1d40-45c6-a4cb-892ed1484ebe,0.002178036559654952,1.575788682235459e-05,0.0015293529578051727
7628f5d1-ef0b-4b75-a7bd-dec5ae88850d,0.0019727583234206312,0.0,0.0013809308263944419
82c32a70-0be2-4d07-93a8-c61199a8d0c8,0.0015036071311989375,0.0,0.0010525249918392561
769f1f98-185a-4d47-b69e-4b033e4d2b3b,0.0015580197749435357,0.0,0.001090613842460475
8e5db93d-c20d-4a44-b7fb-f88f99349202,0.0011771312687313483,0.0,0.0008239918881119437
c2621d77-c50a-489e-8458-e08bd895e046,0.0017221586437484524,0.0,0.0012055110506239166
fb898339-208e-486c-aa32-5974b47b3f6e,0.00161128075063832,0.0,0.001127896525446824
d5b4b31e-1a99-4af4-abd5-7303d9917246,0.0014200410323180709,0.0,0.0009940287226226495
fd103237-eee6-47e2-af79-0220cfbf6c4b,0.0014141877850027283,0.0,0.0009899314495019098
6402defd-144b-45fb-a5cc-8ff168b4db9a,0.0014141877850027283,1.1255633444538993e-05,0.0009933081395352714
7f91ada6-c58d-47bf-9f45-940282f6a292,0.0011771312687313483,0.0,0.0008239918881119437
e8da460a-e6b9-48c2-b231-c1e0463c76fe,0.0013497011464767973,0.0,0.000944790802533758
1207e494-171a-43c8-ab47-25e2a7c147b8,0.0014877570486731564,2.2511266889077984e-06,0.0010421052720778817
72d98ef2-1157-4ac4-b160-3c251f8af2a9,0.0011771312687313483,0.0,0.0008239918881119437
a71a159d-6876-4bce-a8f8-33bc7d3cbff6,0.0013497011464767973,0.0,0.000944790802533758
38084d37-2d0d-4acd-9da9-d371f32c6b1b,0.0019831341094953864,0.0,0.0013881938766467704
8de4d78c-0be0-4f3d-992b-cb843c0791a3,0.0012806731953786175,2.2511266889077984e-06,0.0008971465747717045
346f3c8d-4239-412f-9af9-841e0e8d0163,0.001384215122025887,0.0,0.0009689505854181209
f71e5cb6-333a-40d6-8fac-696000d93a44,0.0014187290975749768,0.0,0.0009931103683024837
a520edfa-365f-4585-b36f-833d96fdc345,0.0011771312687313483,0.0,0.0008239918881119437
abbbe018-e0c7-4ec0-8596-7e9a0ae0b293,0.002178036559654952,0.0,0.0015246255917584664
ee9b6c05-9376-4f00-8ab2-ac02b89a65fe,0.0012898200576029724,0.0,0.0009028740403220807
99d27ff8-de63-4e35-9bc9-6b84074e871f,0.0014025088464745962,0.0,0.0009817561925322172
cc69a3b5-489a-49de-9a36-1d9d8eeb3a71,0.0016527351692054973,0.0,0.001156914618443848
2f9b8cac-07a4-418a-97be-02e2693884e3,0.00151519763534622,0.0,0.001060638344742354
8b8d9716-7635-48b3-ad79-25f8dfee94eb,0.0014776347057223454,0.0,0.0010343442940056416
bab4920a-9bdc-41c8-90fe-924015961032,0.0011771312687313483,0.0,0.0008239918881119437
afdaa779-7acf-4ab2-9f70-9acaab767b1a,0.001644220404495697,0.0,0.0011509542831469879
eeaf82e5-7d1f-4cee-b919-dd39f529c42a,0.0017109474238906038,0.0,0.0011976631967234226
919194b4-960f-49e0-8e93-95b5683d9c0b,0.0011771312687313483,0.0,0.0008239918881119437
e215ac32-7add-4115-a8c9-b9f6d5a3abf3,0.002553376043751304,0.0,0.0017873632306259126
a0bb9600-8861-41ed-a92b-c5e83d88e1ab,0.0011771312687313483,0.0,0.0008239918881119437
6522c11f-1206-4ee3-827e-1e0484aa132c,0.0014774028560084296,0.0,0.0010341819992059006
3adf7f85-695e-4ad1-ad9f-d4189829e16f,0.0015274481205546097,0.0,0.0010692136843882267
28b1a9f3-fa88-4856-83e5-08e32984df79,0.0015274481205546097,0.0,0.0010692136843882267
784976b4-a654-4f49-8337-4c8d4115eb10,0.0011771312687313483,0.0,0.0008239918881119437
9c1eef1a-cb8e-45b0-b418-c57f0240b7e5,0.0015107663657058829,0.0,0.0010575364559941179
a6003879-edaa-4a4e-a79a-d8e478a6aec0,0.0013439488172186157,0.0,0.0009407641720530309
cbf5fb99-7c6d-49b3-bcc7-08b025dfa0d1,0.0016775839141931503,0.0,0.0011743087399352051
67a6f86b-f086-4eb4-a2f1-924bb39c8401,0.0011771312687313483,0.0,0.0008239918881119437
211d1bb7-9ca0-4b9d-bf17-4e2223fc2cb5,0.00271698556245997,0.0,0.001901889893721979
0178e78b-ca2b-4c1d-8478-c54d654da361,0.0016583357355215427,0.0,0.00116083501486508
c70a5850-749e-4aec-81b3-b3ecbfb9e920,0.0014081094127906416,0.0,0.000985676588953449
a77c6909-50e7-4309-bfd6-103f5b5e7fd0,0.0011771312687313483,0.0,0.0008239918881119437
b1051b45-ff02-408f-bb8c-92b6611f659d,0.0015524707528276997,0.0,0.0010867295269793896
a17ef7bc-5a00-4c01-be28-613b90a5e81d,0.0015107663657058829,0.0,0.0010575364559941179
6f787969-9846-4090-85e3-9951c3ae4e34,0.001469061978584066,0.0,0.0010283433850088461
ab21b441-6a1f-4c12-b96c-1601d6774fc2,0.0011771312687313483,0.0,0.0008239918881119437
e6026991-342a-4a96-8aa2-18f1088190d1,0.0016775839141931503,0.0,0.0011743087399352051
82fac26d-2be3-4624-842f-73b74c7f6d98,0.0016775839141931503,0.0,0.0011743087399352051
bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,0.0014160739204402313,2.2511266889077985e-05,0.0009980051243748853
8704d5c9-45c8-4c26-bb80-d27b816690de,0.0015312261115778118,0.0,0.0010718582781044682
404da108-b23e-49d4-b688-ef6cd27efdb1,0.0020230239214640666,0.0,0.0014161167450248465
045eb9b0-29b3-4ba5-988a-6b04237c9875,0.0013895881744392263,1.350676013344679e-05,0.0009767637501474924
5087d838-7069-4676-80de-9914fee3eb7f,0.0011771312687313483,0.0,0.0008239918881119437
9f2df0b4-dce0-46e8-b77b-96403206cac6,0.0015107663657058829,0.0,0.0010575364559941179
0f2f6fd3-e4c0-4fab-baf3-2ea6f019c464,0.0016775839141931503,0.0,0.0011743087399352051
d527f42c-6f5a-48fd-b4a5-61a4d5da2471,0.0013439488172186157,0.0,0.0009407641720530309
d8ae0379-4d80-45dd-ab48-24821b0a24ec,0.0011771312687313483,0.0,0.0008239918881119437
02ab02f6-2bac-4a0d-bdc2-f84b166e3154,0.0014631042089952352,0.0,0.0010241729462966646
d20c27bd-bd15-47d8-9cdb-669d2d5b8cbd,0.0013916109739292636,0.0,0.0009741276817504844
79ce593e-4858-4ec1-b3c9-05661e25d4eb,0.0018331626684184072,0.0,0.001283213867892885
048326c0-b939-471c-9a6f-f80369497a2b,0.001498850826528221,0.0,0.0010491955785697546
ab8efba9-e14f-47af-aee3-9c033bd5f70e,0.0011771312687313483,0.0,0.0008239918881119437
1e6b210c-03f1-4d7d-9689-4ad4ae658f41,0.0012806731953786175,0.0,0.0008964712367650322
dc6a8330-abbc-4924-ab6c-1d417e9038fd,0.0014877570486731564,4.502253377815597e-06,0.0010427806100845542
c58bfeed-2f46-419f-865e-7fbf8d44525a,0.0014532430731240666,0.0,0.0010172701511868465
2fa75d45-d967-443b-8671-15d8d6d1b658,0.0014877570486731564,0.0,0.0010414299340712095
6de69601-efe5-48d8-bb80-ed5bd67d90d0,0.0011771312687313483,0.0,0.0008239918881119437
700024fc-f148-4200-8b14-d80fef2701f6,0.0014974209618269017,0.0,0.001048194673278831
461b829a-5f6d-4b51-bbd4-2f2cd68ff9a7,0.0013773123269160692,0.0,0.0009641186288412484
a499369c-600f-4c95-8c4f-15b27de0781d,0.0012972399036421808,0.0,0.0009080679325495265
943c953a-9774-4e9d-9f1f-2a4ad560c7ab,0.0011771312687313483,0.0,0.0008239918881119437
dad66b35-abae-4363-b38b-b84e0bf7e086,0.002152744866819786,0.0,0.00150692140677385
bf987358-1a34-4ef5-a0f7-b6d73e27fd09,0.0011771312687313483,0.0,0.0008239918881119437
927a2ea3-ad46-4c7e-bc05-5e13c9c6d353,0.0015458858495979392,0.0,0.0010821200947185574
9fb589c8-d65f-488e-b33e-428e969b6cd6,0.0015458858495979392,0.0,0.0010821200947185574
51bc23c5-e2f2-45ee-8541-33023c9c6b93,0.0021199077587301693,0.0,0.0014839354311111184
60ad3b01-6542-4e4e-b715-36d7cc9539ae,0.0011771312687313483,0.0,0.0008239918881119437
24009d6b-1f2a-40f7-95ea-616fa6a70a4e,0.0014345069149688465,0.0,0.0010041548404781924
aaaa5064-6b5a-48c5-92d6-420bb08ed13b,0.0012629231508105142,0.0,0.0008840462055673599
eb87508b-f4b7-471c-a18d-013d8779f1a9,0.0014059096209424577,0.0,0.0009841367346597202
39c0f010-b8fb-491a-85db-78182780d6dc,0.0014059096209424577,0.0,0.0009841367346597202
450e5816-4a0c-49b2-a8d5-ffeabe1ac073,0.0011771312687313483,0.0,0.0008239918881119437
05d13956-e1a5-4ff8-9204-2af2f626d2e7,0.002178036559654952,2.2511266889077984e-06,0.0015253009297651386
dafbe5a4-f72d-4e5e-a39d-c594d0204109,0.0011771312687313483,0.0,0.0008239918881119437
db55f288-8523-45a2-be49-654f7abf1358,0.002178036559654952,0.0,0.0015246255917584664
4406f8c8-b5a1-475d-a01d-eff07eefcede,0.0011771312687313483,0.0,0.0008239918881119437
79d0c8a5-cccb-4e2b-9b7f-5c1754b5a664,0.0014851021274770726,0.0,0.0010395714892339506
af047bc6-7be7-41d0-a147-e2c9d453229c,0.0015235984848202882,0.0,0.0010665189393742017
660f161d-b84c-4b32-a0ba-357aac82ed3a,0.0015235984848202882,0.0,0.0010665189393742017
beb5338f-997d-4081-936c-a3148fd07e5c,0.0011771312687313483,0.0,0.0008239918881119437
f3a39504-8527-4542-a22c-fef10550dcb4,0.0011771312687313483,0.0,0.0008239918881119437
2dd1b902-b67e-4c39-8890-535aa0f412d6,0.0019278102369240512,0.0,0.0013494671658468359
1c294395-ac18-4ca0-a216-b07355b3c514,0.0014273575914622494,0.0,0.0009991503140235746
ecd9df79-22a9-416c-a3b7-5a207ccb2e4f,0.0011771312687313483,0.0,0.0008239918881119437
c20542b0-a3d2-45ca-a121-f6296ef5ae6a,0.0015620948421635038,0.0,0.0010934663895144526
2728c27d-cbf1-44ca-bf92-b64c1d18f4fa,0.001793072986222797,0.0,0.0012551510903559579
c6a440d4-ce48-476e-9ab2-41a32aa8ddcc,0.0011771312687313483,0.0,0.0008239918881119437
dd601c90-61fb-419a-b070-bd0c79ee5895,0.0011771312687313483,0.0,0.0008239918881119437
3ce5f49a-1a6e-4439-a0b8-badf2c3d3524,0.0016060906791271787,0.0,0.001124263475389025
c6a00161-86b7-44f6-b088-57742be3b16a,0.0016060906791271787,0.0,0.001124263475389025
26df100c-4551-4ba1-8bc3-6011a43d5880,0.0013201177388632917,0.0,0.0009240824172043041
8858b229-f760-4d8a-9eb4-7ebe943d5a48,0.0011771312687313483,0.0,0.0008239918881119437
57d12c08-e268-4923-a4d0-34d5939a18e0,0.0012582857517792082,0.0,0.0008808000262454456
73320fcd-d6ec-4938-b84c-6546e5e1353e,0.0014205947178749278,0.0,0.0009944163025124495
b69cb89c-384e-41e2-8caa-30a597f1c06e,0.0014205947178749278,0.0,0.0009944163025124495
90c9c816-8ab2-4dce-82bd-ba5f6f06bede,0.001393543223525641,0.0,0.0009754802564679487
98c0224f-b76a-4518-ae4a-fdaf2a641dad,0.0014273575914622494,1.1255633444538993e-05,0.0010025270040569362
0748175f-9a12-4919-8233-33c7b187f869,0.0014722306730609723,0.0,0.0010305614711426806
067c7536-bbb2-4aa7-9b5f-7d50dc620a50,0.0013738642049510978,0.0,0.0009617049434657684
abcbb48f-b8a3-426f-8c5f-76efbc3829c0,0.0013738642049510978,0.0,0.0009617049434657684
e27c5da5-556b-4c6b-a52c-5996a66dcdd0,0.0014394418503576808,0.0,0.0010076092952503765
0e174672-fa48-4e6e-b265-96087895f4d1,0.0014394418503576808,0.0,0.0010076092952503765
5f8a6ea4-f0a2-4b98-bbbc-3503bb1d120f,0.0011771312687313483,0.0,0.0008239918881119437
ef4a5283-c71a-4937-9056-65c6cca2d956,0.0018080049066468323,0.0,0.0012656034346527824
cc80dd2c-7239-4612-84c8-40f9e131a70c,0.0015865925241091863,0.0,0.0011106147668764304
32de2a7c-66c9-499b-a9ff-67f6b22fde69,0.0014046097439412582,0.0,0.0009832268207588808
8fa7df59-5f98-4cb4-8552-5f7ec3c70f13,0.0011771312687313483,0.0,0.0008239918881119437
c6fd010e-42bf-4835-9651-d52379fc9ffe,0.002178036559654952,0.0,0.0015246255917584664
81853109-44b3-46e7-915b-933e9b7f39ea,0.001763796344713881,4.502253377815597e-06,0.0012360081173130612
764c8faf-fd21-438e-91e4-a991a5f166a7,0.002675737741154055,0.0,0.0018730164188078384
4ce63fb4-0066-4789-882c-cca3a4c6cfbc,0.0011771312687313483,0.0,0.0008239918881119437
61bf640d-ef78-49cc-bb4f-c9d045902a58,0.0017337941750964687,0.0,0.001213655922567528
34301b6e-a517-4484-9730-0a61551f4f4c,0.001568789860831889,0.0,0.0010981529025823223
2b177450-699d-44b1-b572-0da4331c05eb,0.0014382369967983755,0.0,0.0010067658977588629
95ac62dc-dd42-4669-bd4e-fd05366dbdcb,0.0011771312687313483,0.0,0.0008239918881119437
be80724d-0551-46b7-9c5e-faa1124fbb6d,0.0014187290975749768,0.0,0.0009931103683024837
f06a84ef-14a5-498b-8981-64c372698332,0.0015815642642681184,1.8009013511262387e-05,0.0011124976890410617
0093fcb3-b524-416f-b6fe-b8cae32d411a,0.0015676360967479606,0.0,0.0010973452677235723
be0d7c38-de79-41da-9608-1da42edb5943,0.0014532430731240666,0.0,0.0010172701511868465
8a3b698c-2952-4b72-ad0f-49e7b72a3d95,0.0011771312687313483,0.0,0.0008239918881119437
71a195b8-952b-4668-aec2-b25046f88a55,0.0015985650754360237,0.0,0.0011189955528052165
11cfd38d-41bb-4c28-ab9a-01de42032155,0.0013351689462456017,0.0,0.0009346182623719211
beba6d77-2746-44cb-9115-442af30be195,0.0015985650754360237,0.0,0.0011189955528052165
4a062f89-386c-4e4a-ae63-c3b47c060db5,0.0011771312687313483,0.0,0.0008239918881119437
c9e04776-af47-4fe6-8dc9-65d596100bb8,0.0016775839141931503,0.0,0.0011743087399352051
df230bf4-dc6c-46e4-a62d-e895e3a1da6d,0.0017742622661573622,0.0,0.0012419835863101535
7c5a5884-27ac-496f-bd5a-cb7de74cc7ea,0.0011771312687313483,0.0,0.0008239918881119437
437e3d35-699c-42a4-a087-8b5c327ff197,0.0016481455232836327,0.0,0.001153701866298543
de8b37f5-5829-444d-9f3f-53a893f1481f,0.0011771312687313483,0.0,0.0008239918881119437
36275826-41cf-44cb-a0a5-ad501e31e781,0.00128834296772286,0.0,0.000901840077406002
524f2e0b-2bf3-4f93-9d7b-c8084b317610,0.0015107663657058829,0.0,0.0010575364559941179
36a86dfc-a4b1-4203-a96d-f2e6ba9db90a,0.0013995546667143713,0.0,0.0009796882667000599
23eb6caa-c8cd-46f3-ae56-170ed4514a4b,0.0013995546667143713,0.0,0.0009796882667000599
8d40631b-f87c-43bf-8d31-514d708c7bcd,0.00128834296772286,0.0,0.000901840077406002
044b5b1b-62da-4416-aafe-25ea04e084d8,0.0011771312687313483,0.0,0.0008239918881119437
cbc604d8-d1cd-414f-b43c-a207b27ba22c,0.0014273575914622494,0.0,0.0009991503140235746
0fa00d8a-b92e-4dfd-bc82-bb3fad502ea6,0.0014273575914622494,0.0,0.0009991503140235746
2cbbea22-341d-4739-aad8-449aff8f7470,0.0014273575914622494,0.0,0.0009991503140235746
fc2976d6-4ed8-4f3c-973f-ca00b2794b52,0.0011771312687313483,0.0,0.0008239918881119437
e9646556-1728-4b6b-aeb9-4174c9fea8c2,0.0015274481205546097,0.0,0.0010692136843882267
f5356944-e5fe-4c30-8c7b-5fafae4ebd50,0.00157749338510079,0.0,0.0011042453695705528
a21eb0d3-a335-424b-921d-923691545039,0.0014273575914622494,0.0,0.0009991503140235746
b6e5979f-6ed6-4e33-a50f-981a7637b212,0.0011771312687313483,0.0,0.0008239918881119437
8acb0c3b-3f1d-4cf0-a8c7-317439539b2d,0.0013487150328896805,0.0,0.0009441005230227763
c5c1f02c-e225-4743-9687-5711d1000211,0.0013773123269160692,0.0,0.0009641186288412484
bcea157f-f45e-442b-ae81-b447e258bf2f,0.0013487150328896805,0.0,0.0009441005230227763
1611f746-9a5a-4544-998b-8eb48bf135df,0.0014345069149688465,0.0,0.0010041548404781924
a0f55c8a-8e41-48aa-96e2-33ff64a5c9b3,0.0013773123269160692,0.0,0.0009641186288412484
a111d6f0-7c90-4bc0-9755-8175281868de,0.0011771312687313483,0.0,0.0008239918881119437
af98c611-ae2c-48b1-9bd9-b1106d8a4844,0.0014677166757736848,0.0,0.0010274016730415793
8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,0.001338567605977091,6.753380066723395e-06,0.0009390233382039806
d1f61c0c-edf2-49bc-9b49-6fd0681e5316,0.0014677166757736848,0.0,0.0010274016730415793
1e312448-db61-4f83-8dd8-88ba89650197,0.0011771312687313483,0.0,0.0008239918881119437
a6b11b13-a4aa-4d35-8da3-0966a4d0c45b,0.0017026065464662405,0.0,0.0011918245825263683
dbaf66e2-52a0-4166-b67d-cf534ec30c1d,0.0011771312687313483,0.0,0.0008239918881119437
534b4a51-0592-4546-8887-1fc5c26f0bcc,0.0011771312687313483,0.0,0.0008239918881119437
98847d12-abc5-4ba9-b9b1-4d153d214150,0.002178036559654952,0.0,0.0015246255917584664
ccc54d79-fa45-4eca-af0a-b54933ad9e9f,0.0011771312687313483,0.0,0.0008239918881119437
6a0680e3-a6e3-4b17-a2ef-201959e1d4ef,0.001396842186251164,0.0,0.0009777895303758146
510a83d0-c7ae-437f-a9bb-4f4ced75ab2b,0.0015304675395965486,0.0,0.001071327277717584
0fc55c9f-d71c-4922-8adc-3fd2854bc142,0.0013724298620822956,0.0,0.0009607009034576069
